StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_First Click,Q8.3_Last Click,Q8.3_Page Submit,Q8.3_Click Count,Q8.5_First Click,Q8.5_Last Click,Q8.5_Page Submit,Q8.5_Click Count,Q8.6,Q8.7,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q138_First Click,Q138_Last Click,Q138_Page Submit,Q138_Click Count,Q141,Q142,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q140,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q.20.4,Q20.5,Q18.4,Q18.5,Q19.2_1,Q19.3,Q19.4,Q19.4_12_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
2/2/2021 1:37,2/2/2021 1:46,0,100,567,1,2/2/2021 1:46,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,414x896,4,5,4,4,1,4,4,4,,,,,,,,,5,4,4,5,,,,,4,2,,,,,,,,,,,,,,,,,,,,,4.81,4.81,26.189,1,7,4,5.61,13.37,17.75,2,2,6,4,2,3,5,2,1,Så det har varit för kort tid under utveckling av det. Känns som det är fram stressat & man har inte full koll på hur det påverkar oss.,1,1,1,,Fram stressat vaccin,4,7,99,,,,3,3,2,1,1,1,2,6,2,1,4,4,,2,2,Alla företag osv använder väl det nuförtiden!,36,1,4,,2,3,1,,7,1,,1,
2/2/2021 1:41,2/2/2021 1:46,0,100,313,1,2/2/2021 1:46,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,412x915,4,3,4,5,3,5,3,2,,,,,,,,,3,4,3,4,,,,,4,5,1.158,1.158,2.05,1,0.654,0.654,1.513,1,5,5,,,,,,,,,,,,,,,,,0.812,0.812,1.744,1,3,4,5,3,3,5,4,1,Orolig för biverkningar ,2,2,3,2,,4,7,99,,,,4,4,2,2,1,3,4,3,3,4,4,5,,2,1,,46,1,4,,2,6,1,,18,1,,1,Nej
2/2/2021 1:34,2/2/2021 1:47,0,100,764,1,2/2/2021 1:47,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,3,4,4,5,3,,,,,2,7,2,4,3,3,,,,,,,,,,,,,,,,,,,,,0,0,33.928,0,7,6,0,0,40.062,0,6,2,1,6,6,7,6,4,kommer att vaccinera mig oavsett vilket vaccin jag blir erbjuden,3,3,4,,,2,7,99,2,1,7,,,,2,1,1,2,2,1,5,1,4,,,1,,68,2,4,,2,4,1,,7,1,,1,
2/2/2021 1:34,2/2/2021 1:47,0,100,755,1,2/2/2021 1:47,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,428x926,6,6,4,7,2,5,6,6,,,,,,,,,5,5,4,3,,,,,4,3,,,,,,,,,,,,,,,,,,,,,1.635,18.555,41.444,3,6,5,38.507,60.482,77.159,3,4,7,5,5,5,4,6,1,Det känns som att man inte har tillräckligt med information om vaccinet och dess biverkningar. Står vaccinet emot alla mutationer som kommer nu? Vill inte vaccinera mig i onödan. ,3,3,2,,,4,7,99,,,,5,5,6,1,2,2,2,5,4,5,6,3,?,,1,,29,2,4,,2,8,1,,4,1,,1,
2/2/2021 1:33,2/2/2021 1:47,0,100,840,1,2/2/2021 1:47,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1366x768,,,,,,,,,1,1,1,2,1,1,1,1,,,,,2,1,1,1,2,1,,,,,,,,,,,0,0,16.457,0,0,0,7.103,0,2,1,,,,,,,0,0,10.401,0,3,7,2,2,3,4,2,1,fejk fejk fejk,1,1,1,1,,4,7,,1,1,1,,,,2,2,6,6,1,1,3,7,2,pla pla plaaa,1,1,,66,2,5,,2,2,1,,12,1,,1,
2/2/2021 1:40,2/2/2021 1:47,0,100,457,1,2/2/2021 1:47,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,6,4,3,3,3,,,,,,,,,,,,,,,,,,,,,0,0,16.743,0,5,5,0,0,30.888,0,5,4,4,4,5,4,5,4,känns säkert,3,2,4,,,2,7,99,6,4,5,,,,2,2,2,4,2,3,3,5,4,,,1,,53,2,5,,2,8,1,,21,1,,1,
2/2/2021 1:34,2/2/2021 1:48,0,100,790,1,2/2/2021 1:48,anonymous,SV,1,Chrome,87.0.4280.88,Macintosh,1440x900,,,,,,,,,4,4,3,6,5,5,5,5,,,,,6,7,3,4,5,4,,,,,,,,,,,0,0,41.009,0,0,0,28.408,0,6,5,,,,,,,0,0,55.681,0,7,5,2,6,6,7,7,4,För jag tror på vetenskap och är inte en självisk idiot. ,3,3,4,,,4,7,99,5,4,7,,,,1,2,1,2,1,5,6,4,5,,1,1,,20,2,5,,2,1,1,,20,1,,1,
2/2/2021 1:37,2/2/2021 1:48,0,100,656,1,2/2/2021 1:48,anonymous,SV,1,Safari,4,Android 10,360x780,2,2,2,5,1,4,5,4,,,,,,,,,5,5,4,5,,,,,3,2,15.359,15.359,18.84,1,12.897,18.416,21.483,2,6,5,,,,,,,,,,,,,,,,,11.71,32.943,35.485,12,4,5,4,5,5,4,5,3,"Jag känner mig kluven men när jag väl får ta det så har det gått en tid och då kan man mer se hur det gått för dom som tagit det, det car gått lite väl fort att få fram ett vaccin ",3,2,3,,,1,7,99,,,,5,5,1,1,2,2,2,6,2,6,2,2,Det inte utgår själva individen,1,1,,56,2,3,,2,7,1,,5,1,,1,Nej
2/2/2021 1:46,2/2/2021 1:48,0,100,152,1,2/2/2021 1:48,anonymous,SV,1,Safari iPhone,13.1.2,iPhone,375x667,4,4,5,4,5,5,6,4,,,,,,,,,3,7,7,4,,,,,4,3,,,,,,,,,,,0.458,0.941,1.654,2,0.547,0.547,1.483,1,4,3,,,,,,,0.329,1.314,2.196,3,3,4,2,4,5,6,6,2,För de är så jag känner ,3,3,4,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 1:43,2/2/2021 1:48,0,100,332,1,2/2/2021 1:48,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,360x740,4,4,4,5,2,4,3,4,,,,,,,,,1,7,1,1,,,,,4,4,,,,,,,,,,,,,,,,,,,,,0.69,0.69,2.788,1,7,7,0.915,0.915,2.275,1,4,5,3,4,4,4,3,4,För att skydda mig själv och andra medborgare,4,4,4,,,2,7,99,,,,4,4,4,2,1,1,1,4,3,2,1,1,Känns bara som att det är fel väg att gå...,1,1,,49,1,3,,2,3,1,,12,1,,1,
2/2/2021 1:36,2/2/2021 1:49,0,100,737,1,2/2/2021 1:49,anonymous,SV,1,Safari iPhone,12.1.2,iPhone,320x568,4,4,4,6,5,6,6,3,,,,,,,,,5,7,1,3,,,,,5,5,,,,,,,,,,,,,,,,,,,,,3.61,24.622,25.525,7,7,3,1.937,30.637,38.39,26,6,3,2,6,6,7,6,4,Tror risken att drabbas av följder av c-19 är betydligt större än risken att drabbas av bivetkningar från vacciner,4,4,4,,,1,7,99,,,,6,5,6,2,2,3,5,4,4,4,4,4,,,1,,52,2,5,,2,1,1,,21,1,,1,
2/2/2021 1:36,2/2/2021 1:49,0,100,786,1,2/2/2021 1:49,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1366x768,,,,,,,,,5,4,4,6,3,6,6,4,,,,,3,5,2,4,2,2,,,,,,,,,,,,,,,,,,,,,0,0,34.473,0,7,2,0,0,49.795,0,6,2,2,6,5,6,6,1,nej,3,3,3,,,2,7,99,2,1,2,,,,2,2,1,1,5,5,4,5,3,därför,,1,,69,1,6,,2,1,1,,15,1,,1,
2/2/2021 1:40,2/2/2021 1:49,0,100,552,1,2/2/2021 1:49,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1600x900,,,,,,,,,4,4,4,6,4,5,5,5,,,,,5,6,5,2,4,4,,,,,,,,,,,0,0,1.819,0,0,0,2.15,0,5,4,,,,,,,0,0,1.979,0,4,4,4,4,4,4,5,2,vet ej,2,3,3,,,4,7,numret 99,5,4,6,,,,2,2,4,4,2,4,4,4,4,,,1,,71,1,3,,2,4,1,,12,1,,1,nej
2/2/2021 1:47,2/2/2021 1:49,0,100,129,1,2/2/2021 1:49,anonymous,SV,1,Chrome,87.0.4280.88,Macintosh,1440x900,,,,,,,,,2,2,2,2,2,2,2,2,,,,,2,4,3,4,4,5,,,,,,,,,,,0,0,1.389,0,0,0,0.841,0,3,6,,,,,,,0,0,1.48,0,4,5,3,4,4,5,2,2,litar ej,2,2,3,,,2,7,99,2,2,5,,,,1,1,3,3,5,3,4,3,5,,2,1,,18,1,4,,2,1,1,,11,1,,2,nej
2/2/2021 1:48,2/2/2021 1:50,0,100,86,1,2/2/2021 1:50,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,1,1,1,1,1,1,1,1,,,,,1,1,1,1,2,2,0,0,5.871,0,0,0,2.342,0,2,2,,,,,,,,,,,,,,,,,0,0,1.838,0,4,5,2,5,3,2,2,3,hholuf s<iernq9cgae8syiufcnesuifmhaw9oeuzshdjxf<szdxcx,1,1,1,1,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 1:40,2/2/2021 1:50,0,100,599,1,2/2/2021 1:50,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,5,3,4,4,4,,,,,2,6,2,2,4,4,,,,,,,,,,,0,0,35.975,0,0,0,28.947,0,7,4,,,,,,,0,0,33.387,0,4,5,4,5,5,5,4,4,Verkar vara det mest säkra,2,3,4,,,2,7,99,5,5,5,,,,1,1,2,3,7,4,6,5,4,,1,1,,73,2,3,,2,2,1,,12,1,,1,nej
2/2/2021 1:38,2/2/2021 1:50,0,100,746,1,2/2/2021 1:50,anonymous,SV,1,Firefox,85,Windows NT 10.0,1920x1080,,,,,,,,,5,5,5,6,4,7,7,6,,,,,6,6,6,4,5,5,,,,,,,,,,,,,,,,,,,,,0,0,33.899,0,7,6,0,0,28.427,0,6,3,3,7,5,7,7,3,jag litar på dem helt enkelt,4,2,3,,,4,7,99,6,1,6,,,,2,2,3,4,5,4,3,5,5,,1,1,,79,2,12,speciallärare,2,8,1,,8,1,,1,En informativ och intressant undersökning. Tack för den
2/2/2021 1:38,2/2/2021 1:51,0,100,811,1,2/2/2021 1:51,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,5,6,6,6,4,4,4,5,,,,,4,4,4,2,5,4,0,0,36.842,0,0,0,34.185,0,7,5,,,,,,,,,,,,,,,,,20.628,20.628,51.196,1,4,4,5,5,5,4,4,3,För att skydda mig själv och andra för viruset,3,3,3,,,1,7,99,6,6,4,,,,2,1,3,3,3,5,4,3,4,,1,1,,66,2,2,,2,2,1,,11,1,,1,
2/2/2021 1:41,2/2/2021 1:52,0,100,654,1,2/2/2021 1:52,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1600x900,,,,,,,,,4,4,4,5,2,4,4,4,,,,,4,5,2,2,4,4,,,,,,,,,,,,,,,,,,,,,0,0,22.407,0,6,4,8.476,37.189,38.681,3,7,4,6,6,4,6,6,4,för att skydda mig,4,4,4,,,4,7,99,6,6,5,,,,2,2,1,1,5,4,1,4,4,,,1,,66,2,2,,2,1,1,,21,1,,1,
2/2/2021 1:43,2/2/2021 1:54,0,100,625,1,2/2/2021 1:54,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,2,2,2,2,2,3,3,3,,,,,1,3,2,1,1,7,,,,,,,,,,,,,,,,,,,,,26.091,26.091,31.779,1,6,7,13.682,13.682,15.831,1,3,7,7,3,4,5,3,1,"Man vet för lite om hur det blir med biverkningar. Sen vet inte jag vad det är för något som sprutas in i min kropp, Har man ledproblem så kan man få biverkningar. Ska ett vaccin tas för alla då måste man ta alla saker och sjukdomar i beaktande",2,1,1,,,2,7,99,3,6,3,,,,2,1,1,1,4,1,1,4,1,"Dom inte stämmer, man kan inte göra rättvisa genom en maskin då den inte kan människor",,1,,51,2,3,,2,1,1,,20,1,,1,
2/2/2021 1:35,2/2/2021 1:55,0,100,1247,1,2/2/2021 1:55,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 6.1,1366x768,,,,,,,,,5,5,5,5,6,5,5,5,,,,,4,6,3,1,5,4,,,,,,,,,,,0,0,44.905,0,0,0,104.268,0,6,5,,,,,,,0,0,18.836,0,6,4,5,7,6,5,6,4,Man måste tänka på sina medmänniskor.,4,3,4,,,2,7,99,5,3,6,,,,1,1,7,7,1,5,5,4,6,,2,1,,77,1,12,yrkesutbilding abetsledare,2,5,1,,11,1,,1,Nej är nöjd.
2/2/2021 1:29,2/2/2021 1:55,0,100,1577,1,2/2/2021 1:55,anonymous,SV,1,Chrome,85.0.4183.81,Android 8.0.0,360x640,4,3,2,4,6,5,5,3,,,,,,,,,2,7,1,2,,,,,4,4,18.001,34.352,35.441,4,18.958,25.401,26.757,3,7,6,,,,,,,,,,,,,,,,,22.443,43.601,47.931,5,4,2,2,6,4,7,6,4,Vem som helst kan råka ut för biverkningar men det finns inget annat alternativ för att skydda sig,4,2,4,,,2,7,99,,,,2,1,7,2,2,5,5,2,2,6,1,4,,,1,,63,2,3,,2,2,1,,17,1,,1,Allt ok
2/2/2021 1:51,2/2/2021 1:56,0,100,271,1,2/2/2021 1:56,anonymous,SV,1,Chrome,88.0.4324.93,Android 9,360x720,1,5,2,3,2,1,1,1,,,,,,,,,3,2,2,1,,,,,2,2,,,,,,,,,,,0.7,1.625,2.359,3,0.73,1.873,2.868,3,3,3,,,,,,,0.947,3.136,3.968,5,3,3,3,4,3,3,3,3,Osäkerheten,2,3,2,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 1:44,2/2/2021 1:56,0,100,687,1,2/2/2021 1:56,anonymous,SV,1,Safari,14.0.2,Macintosh,768x1024,,,,,,,,,3,3,3,7,4,3,6,5,,,,,5,7,2,1,2,3,,,,,,,,,,,,,,,,,,,,,0,0,19.981,0,7,6,0,0,10.182,0,7,3,1,7,7,7,6,4,"Klart som korvspad. Litar på vaccinet, att det ska fungera som det ska",4,3,4,3,Tester,1,7,99,6,1,4,,,,2,2,4,5,1,1,5,1,3,"Bättre att människan fattar beslut efter eget tänkande. Blir ju ändå den mänskliga faktorn som får skulden om nåt blir fel, så, varför komplicera i onödan",1,2,"Nej, inte på rak arm...",62,1,4,,2,6,1,,16,1,,1,Kul att kunna påverka
2/2/2021 1:50,2/2/2021 1:56,0,100,349,1,2/2/2021 1:56,anonymous,SV,1,Chrome,81.0.4044.138,Android 10,360x780,5,4,4,4,2,3,5,4,,,,,,,,,3,2,2,2,,,,,3,2,1.841,2.531,3.11,2,0.8,2.854,3.295,4,3,3,,,,,,,,,,,,,,,,,0.429,1.262,2.045,2,3,5,5,3,3,4,2,1,"För att både regering och myndigheter har visat att man inte kan lita på dem.
Dem har behandlat hela situationen oerhört dåligt. Och tar beslut enbart utefter deras egna vinningar. ",2,2,2,,,4,7,99,,,,7,6,2,2,2,2,2,2,2,2,2,2,Dem inte sätter beslut efter privatpersoner. ,2,1,,29,2,5,,1,1,1,,11,1,,1,Nej. Kommer inte vara till någon nytta. 
2/2/2021 1:43,2/2/2021 1:57,0,100,858,1,2/2/2021 1:57,anonymous,SV,1,Safari iPhone,Unknown,iPhone,375x667,5,5,5,6,5,4,4,5,,,,,,,,,4,7,2,2,,,,,5,4,14.77,14.77,30.601,1,13.62,13.62,29.792,1,7,5,,,,,,,,,,,,,,,,,16.339,38.416,59.035,3,5,2,3,5,6,6,6,3,Kommer ta vaccinet om o när det kommer,4,3,4,,,1,7,99,,,,7,7,6,2,2,2,5,3,6,5,5,4,,2,1,,55,2,5,,2,1,1,,21,1,,1,
2/2/2021 1:33,2/2/2021 1:57,0,100,1430,1,2/2/2021 1:57,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,5,5,5,5,5,4,5,5,,,,,3,6,5,1,1,1,,,,,,,,,,,,,,,,,,,,,54.808,78.882,108.338,2,7,1,12.509,179.776,180.845,3,7,1,1,7,7,7,7,4,"Självklart vill man ta vaccinet när det kommer, för att inte själv få sjukdomen, eller smitta andra. ",4,4,3,,,4,7,99,2,2,5,,,,2,2,1,3,2,3,1,5,1,"inte mänskligt tänkande, och förståelse, känsla",1,1,,69,1,2,,2,7,1,,21,1,,1,
2/2/2021 1:53,2/2/2021 1:58,0,100,353,1,2/2/2021 1:58,anonymous,SV,1,Safari iPhone,Unknown,iPhone,414x896,7,4,6,6,4,5,4,5,,,,,,,,,7,6,6,7,,,,,7,5,,,,,,,,,,,,,,,,,,,,,1.301,1.301,16.179,1,6,7,3.395,3.302,25.558,2,6,4,6,6,7,7,5,4,Det bra,3,4,3,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 1:46,2/2/2021 2:00,0,100,847,1,2/2/2021 2:00,anonymous,SV,1,Firefox,85,Windows NT 10.0,1280x720,,,,,,,,,4,3,3,5,4,3,3,3,,,,,5,7,1,4,5,4,0,0,20.677,0,0,0,31.477,0,7,4,,,,,,,,,,,,,,,,,0,0,54.327,0,4,3,2,5,6,5,5,4,Vi alla måste ta beslut om att vaccinera oss för att försöka stoppa denna plåga,4,2,3,,,1,7,99,5,4,6,,,,2,2,1,1,2,2,3,1,5,,,2,En allmän känsla,66,1,12,1 år yrkesskola,2,8,1,,17,1,,1,nej
2/2/2021 1:46,2/2/2021 2:02,0,100,942,1,2/2/2021 2:02,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,1,1,1,2,4,1,1,1,,,,,1,7,7,7,7,5,,,,,,,,,,,,,,,,,,,,,0,0,8.756,0,5,5,0,0,12.898,0,7,7,7,7,7,7,7,3,ja tror att det år bra,3,3,3,3,,2,7,,7,7,7,,,,1,1,7,7,1,1,1,1,1,det år bra,2,1,,75,1,1,,2,1,1,,19,1,,1,min fru
2/2/2021 1:47,2/2/2021 2:02,0,100,899,1,2/2/2021 2:02,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,320x568,6,6,5,6,5,4,5,4,,,,,,,,,3,6,3,5,,,,,2,2,,,,,,,,,,,4,10.201,30.293,3,2.27,2.27,6.996,1,6,5,,,,,,,10.29,45.749,47.192,7,4,5,5,6,5,5,5,4,Den enda möjligheten att inom rimlig tid kunna återgå till ett relativt normalt liv igen.,4,4,4,,,4,7,99,,,,7,4,6,2,2,1,1,3,4,2,3,2,Riktiga fakta är säkrast,1,1,,69,2,4,,2,4,1,,9,1,,2,Nej tack
2/2/2021 1:55,2/2/2021 2:04,0,100,522,1,2/2/2021 2:04,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,4,4,4,5,4,4,4,4,,,,,4,5,5,4,4,4,0,0,2.768,0,0,0,3.412,0,6,4,,,,,,,,,,,,,,,,,0,0,2.492,0,4,4,4,4,4,4,4,3,är lite fundersam mot ev biverkningar dock..men tror jag ändå tar vaccinet när jag blir erbjuden det,3,3,3,,,2,7,99,5,3,5,,,,1,2,2,2,6,3,4,4,4,,,1,,51,2,3,,2,3,1,,20,1,,1,vad är algoritmer??????
2/2/2021 1:48,2/2/2021 2:04,0,100,949,1,2/2/2021 2:04,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,3,3,3,5,3,3,3,3,,,,,4,5,3,2,3,4,0,0,19.893,0,0,0,17.243,0,5,5,,,,,,,,,,,,,,,,,0,0,31.437,0,3,3,3,3,4,4,3,3,Vi måste alla ha skydd och detta tycks vara ok,2,2,3,,,1,7,99,5,5,5,,,,2,2,2,2,6,4,4,5,4,,1,1,,66,2,3,,2,7,1,,12,1,,1,nej
2/2/2021 1:42,2/2/2021 2:04,0,100,1336,1,2/2/2021 2:05,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1477x831,,,,,,,,,7,7,7,6,5,7,7,7,,,,,3,7,3,1,1,1,,,,,,,,,,,0,0,28.797,0,0,0,42.526,0,7,1,,,,,,,0,0,45.271,0,7,1,1,7,1,7,7,4,"därför att jag stoler på, att det beskyttar mig mot covid-19",4,3,3,,,2,7,99,5,1,1,,,,2,2,5,6,2,6,7,2,4,,1,1,,72,1,5,,2,2,1,,9,2,Dansk,3,nej
2/2/2021 1:49,2/2/2021 2:05,0,100,986,1,2/2/2021 2:05,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1536x864,,,,,,,,,2,2,2,7,3,4,4,3,,,,,2,3,1,1,4,2,0,0,60.788,0,0,0,66.961,0,7,6,,,,,,,,,,,,,,,,,0,0,111.449,0,5,4,6,6,5,6,5,2,Jag tror inte på någon covid19 vaccin ännu  med tanke på att viruset monterar hela tiden så jag är inte säker att en vaccin hade hjälpt.,2,2,1,1,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 1:28,2/2/2021 2:05,0,100,2245,1,2/2/2021 2:05,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,4,4,4,6,2,6,6,5,,,,,7,5,5,4,4,4,,,,,,,,,,,0,0,455.04,0,0,0,107.136,0,7,4,,,,,,,0,0,49.951,0,3,4,3,3,4,5,3,3,Vill att det ska testas på fler människor och framför allt se hur det påverkar oss människor efter en längre tid.,4,3,3,,,2,7,99,7,1,3,,,,2,1,2,3,5,4,1,7,4,,,2,All infrastruktur runt omkring oss behöver algoritmer för att fungera,27,1,4,,2,8,1,,5,1,,1,-
2/2/2021 2:03,2/2/2021 2:06,0,100,209,1,2/2/2021 2:06,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,5,6,4,6,3,6,6,5,,,,,4,5,3,4,5,4,,,,,,,,,,,,,,,,,,,,,0,0,2.99,0,6,5,0,0,3.98,0,5,6,4,5,4,5,4,1,för att det är dåligt,1,1,1,,,2,7,99,1,1,4,,,,2,1,4,5,5,3,4,3,5,,3,1,,24,1,6,,2,1,1,,12,2,Arabiska,3,blankt
2/2/2021 1:54,2/2/2021 2:07,0,100,775,1,2/2/2021 2:07,anonymous,SV,1,Chrome,88.0.4324.93,Android 9,640x360,3,3,3,5,1,3,5,4,,,,,,,,,5,7,3,3,,,,,4,3,,,,,,,,,,,6.103,23.722,24.964,5,5.392,19.508,23,5,7,5,,,,,,,6.675,33.221,37.5,6,5,5,5,6,6,6,6,3,Verkar vara den mest pålitliga hittills in,4,4,4,,,1,7,99,,,,6,4,3,2,2,4,4,5,3,3,4,4,,1,2,Statistik,72,1,3,,2,2,1,,12,2,Finska,3,
2/2/2021 1:57,2/2/2021 2:07,0,100,563,1,2/2/2021 2:07,anonymous,SV,1,Safari,4,Android 10,412x915,4,4,4,5,6,4,4,4,,,,,,,,,4,6,3,3,,,,,4,4,3.627,3.627,9.346,1,4.201,4.201,7.761,1,5,5,,,,,,,,,,,,,,,,,7.371,10.367,34.264,2,5,4,3,5,4,5,5,4,Dels så smittar jag inte andra. Sen har jag skydd så jag kan fortsätta arbeta,1,1,4,,,4,7,99,,,,7,6,7,2,2,4,4,7,4,1,5,4,,2,1,,59,2,2,,1,2,1,,20,1,,1,
2/2/2021 1:47,2/2/2021 2:07,0,100,1197,1,2/2/2021 2:07,anonymous,SV,1,Chrome,75.0.3770.143,Android 10,412x915,4,4,4,6,2,6,5,4,,,,,,,,,5,4,4,4,,,,,6,4,,,,,,,,,,,,,,,,,,,,,20.611,20.611,21.695,1,7,6,34.899,37.569,52.994,2,4,3,4,6,5,4,5,2,Vill vänta och se om FHM-representanter och regeringen vaccinerar sig.,2,2,2,,,4,7,99,,,,4,1,2,2,1,4,5,4,6,6,4,5,,2,2,När det gäller sjukvård.,77,2,5,,2,6,1,,21,1,,1,Ytterligare är felstavat  :-)
2/2/2021 2:02,2/2/2021 2:07,0,100,312,1,2/2/2021 2:07,anonymous,SV,1,Safari,14.0.1,Macintosh,834x1112,,,,,,,,,1,1,1,5,1,1,1,1,,,,,5,4,3,5,5,5,,,,,,,,,,,,,,,,,,,,,0,0,11.527,0,7,5,1.436,1.436,10.186,1,3,6,6,3,3,3,3,3,Ta vaccin pga att hjälpa samhället att komma över covid,1,1,1,1,J,2,7,99,6,2,2,,,,2,1,1,1,4,2,3,6,6,,1,1,,43,2,5,,2,8,1,,12,1,,1,
2/2/2021 1:47,2/2/2021 2:08,0,100,1226,1,2/2/2021 2:08,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,3,3,3,5,3,5,3,3,,,,,5,6,5,5,4,4,,,,,,,,,,,46.551,46.551,49.08,1,66.352,66.352,68.482,1,7,6,,,,,,,78.58,78.58,80.346,1,6,6,6,7,7,7,6,4,"jag har tagit del av astra senicas vaccin med, men tycker det inte är så tillförlitligt som Pfizers och BioNTechs vaccin så därför vill jag ha mest möjliga skydd för Covid 19.",4,2,3,,,2,7,99,7,7,2,,,,1,2,5,6,4,2,4,2,5,,1,1,,65,2,3,,2,5,1,,21,1,,2,
2/2/2021 1:55,2/2/2021 2:08,0,100,733,1,2/2/2021 2:08,anonymous,SV,1,Chrome,88.0.4324.93,Android 7.0,360x640,4,4,4,5,3,6,6,6,,,,,,,,,6,7,4,4,,,,,4,3,12.626,51.15,52.839,10,5.411,24.594,29.02,8,7,5,,,,,,,,,,,,,,,,,11.531,37.162,37.869,12,3,4,3,5,7,6,6,4,"Jag ser det som min plikt att ta vaccinet. Vaccin är det mest effektiva skydd vi har emot sjukdomar, vissa sjukdomar har till och med utrotats tack vare vaccin. Har preparatet bedömts som säkert av kunniga människor så tycker jag det är en självklarhet att ta vaccinet.",4,4,4,,,1,7,99,,,,3,1,4,1,1,4,2,5,4,5,3,3,Det beror ju på vad det handlar om men i grunden så vill jag påstå att varje fall är unikt och bör hanteras av en människa.,,1,,28,1,4,,2,5,1,,20,1,,1,
2/2/2021 1:53,2/2/2021 2:08,0,100,868,1,2/2/2021 2:08,anonymous,SV,1,Safari iPad,12.1.2,iPad,768x1024,4,5,4,5,3,4,5,5,,,,,,,,,3,5,1,2,,,,,3,4,,,,,,,,,,,,,,,,,,,,,20.671,31.39,68.142,2,6,3,3.477,11.908,55.617,3,4,4,3,6,5,4,6,4,Vill ej ha det svåra i sjukdomen och kan man då se till att viruset minskar så gärna. Man vet ju inte vad som händer men risken att bli svårt sjuk minskar!,3,3,4,,,1,7,Nummer 99,,,,5,4,5,2,2,3,4,4,3,3,1,5,,,1,,67,2,4,,2,3,1,,1,1,,1,Trevlig enkät
